id,source_term,type,pinyin,label,curated_gloss
PRE_02569,内疏黄连汤,PRE,Neishuhuanglian Tang,Neishuhuanglian Tang,False
PRE_02570,双解贵金丸,PRE,Shuangjieguijin Wan,Shuangjieguijin Wan,False
PRE_02571,四神丸,PRE,Sishen Wan,Sishen Wan,False
PRE_02572,天麻钩藤饮,PRE,Tianmagouteng Yin,Tianmagouteng Yin,False
PRE_02573,小建中汤,PRE,Xiaojianzhong Tang,Xiaojianzhong Tang,False
PRE_02574,平胃散,PRE,Pingwei San,Pingwei San,False
PRE_02575,杞菊地黄丸,PRE,Qijudihuang Wan,Qijudihuang Wan,False
PRE_02576,来复丹,PRE,Laifudan,Laifudan,False
PRE_02577,泻肺汤,PRE,Xiefei Tang,Xiefei Tang,False
PRE_02578,清肺饮,PRE,Qingfei Yin,Qingfei Yin,False
PRE_02579,茵陈五苓散,PRE,Yinchenwuling San,Yinchenwuling San,False
PRE_02580,连梅汤,PRE,Lianmei Tang,Lianmei Tang,False
PRE_02581,香砂六君子汤,PRE,Xiangshaliujunzi Tang,Xiangshaliujunzi Tang,False
PRE_02582,三子养亲汤,PRE,Sanziyangqin Tang,Sanziyangqin Tang,False
PRE_02583,三解散,PRE,Sanjie San,Sanjie San,False
PRE_02584,乌犀丸,PRE,Wuxi Wan,Wuxi Wan,False
PRE_02585,九龙丹,PRE,Jiulongdan,Jiulongdan,False
PRE_02586,五皮饮,PRE,Wupi Yin,Wupi Yin,False
PRE_02587,右归丸,PRE,Yougui Wan,Yougui Wan,False
PRE_02588,如意膏,PRE,Ruyi Gao,Ruyi Gao,False
PRE_02589,姜附汤,PRE,Jiangfu Tang,Jiangfu Tang,False
PRE_02590,威喜丸,PRE,Weixi Wan,Weixi Wan,False
PRE_02591,桑菊饮,PRE,Sangju Yin,Sangju Yin,False
PRE_02592,泻肝散,PRE,Xiegan San,Xiegan San,False
PRE_02593,海金沙散,PRE,Haijinsha San,Haijinsha San,False
PRE_02594,清瘟败毒饮,PRE,Qingwenbaidu Yin,Qingwenbaidu Yin,False
PRE_02595,玉枢丹,PRE,Yushudan,Yushudan,False
PRE_02596,理中丸,PRE,Lizhong Wan,Lizhong Wan,False
PRE_02597,琥珀抱龙丸,PRE,Hupobaolong Wan,Hupobaolong Wan,False
PRE_02598,白芍药汤,PRE,Baishaoyao Tang,Baishaoyao Tang,False
PRE_02599,皮脂膏,PRE,Pizhi Gao,Pizhi Gao,False
PRE_02600,羚羊角散,PRE,Lingyangjiao San,Lingyangjiao San,False
PRE_02601,羚角钩藤汤,PRE,Lingjiaogouteng Tang,Lingjiaogouteng Tang,False
PRE_02602,补阳还五汤,PRE,Buyanghaiwu Tang,Buyanghaiwu Tang,False
PRE_02603,辰砂妙香散,PRE,Chenshamiaoxiang San,Chenshamiaoxiang San,False
PRE_02604,雄黄膏,PRE,Xionghuang Gao,Xionghuang Gao,False
PRE_02605,麦门冬,PRE,Maimendong,Maimendong,False
PRE_02606,黄连温胆汤,PRE,Huanglianwendan Tang,Huanglianwendan Tang,False
PRE_02607,七味白术散,PRE,Qiweibaizhu San,Qiweibaizhu San,False
PRE_02608,三圣散,PRE,Sansheng San,Sansheng San,False
PRE_02609,三白散,PRE,Sanbai San,Sanbai San,False
PRE_02610,丹栀逍遥散,PRE,Danzhixiaoyao San,Danzhixiaoyao San,False
PRE_02611,千金苇茎汤,PRE,Qianjinweijing Tang,Qianjinweijing Tang,False
PRE_02612,号癣药水,PRE,Haoxuanyaoshui,Haoxuanyaoshui,False
PRE_02613,四妙丸,PRE,Simiao Wan,Simiao Wan,False
PRE_02614,四磨饮,PRE,Simo Yin,Simo Yin,False
PRE_02615,复脉汤,PRE,Fumai Tang,Fumai Tang,False
PRE_02616,左归丸,PRE,Zuogui Wan,Zuogui Wan,False
PRE_02617,左金丸,PRE,Zuojin Wan,Zuojin Wan,False
PRE_02618,当归四逆汤,PRE,Dangguisini Tang,Dangguisini Tang,False
PRE_02619,当归补血汤,PRE,Dangguibuxue Tang,Dangguibuxue Tang,False
PRE_02620,抽薪饮,PRE,Chouxin Yin,Chouxin Yin,False
PRE_02621,指迷茯苓丸,PRE,Zhimifuling Wan,Zhimifuling Wan,False
PRE_02622,涤痰汤,PRE,Ditan Tang,Ditan Tang,False
PRE_02623,清络饮,PRE,Qingluo Yin,Qingluo Yin,False
PRE_02624,犀角散,PRE,Xijiao San,Xijiao San,False
PRE_02625,瓜蒂散,PRE,Guadi San,Guadi San,False
PRE_02626,生脉饮,PRE,Shengmai Yin,Shengmai Yin,False
PRE_02627,白术散,PRE,Baizhu San,Baizhu San,False
PRE_02628,真君妙贴散,PRE,Zhenjunmiaotie San,Zhenjunmiaotie San,False
PRE_02629,紫金丸,PRE,Zijin Wan,Zijin Wan,False
PRE_02630,胶艾汤,PRE,Jiaoai Tang,Jiaoai Tang,False
PRE_02631,苏合香丸,PRE,Suhexiang Wan,Suhexiang Wan,False
PRE_02632,茵陈汤,PRE,Yinchen Tang,Yinchen Tang,False
PRE_02633,调胃承气汤,PRE,Diaoweichengqi Tang,Diaoweichengqi Tang,False
PRE_02634,越鞠丸,PRE,Yueju Wan,Yueju Wan,False
PRE_02635,麻黄汤,PRE,Mahuang Tang,Mahuang Tang,False
PRE_02636,麻黄连翘赤小豆汤,PRE,Mahuanglianqiaochixiaodou Tang,Mahuanglianqiaochixiaodou Tang,False
PRE_02637,黑神散,PRE,Heishen San,Heishen San,False
PRE_02638,黑锡丹,PRE,Heixidan,Heixidan,False
PRE_02639,三生饮,PRE,Sansheng Yin,Sansheng Yin,False
PRE_02640,两地汤,PRE,Liangdi Tang,Liangdi Tang,False
PRE_02641,乌梅散,PRE,Wumei San,Wumei San,False
PRE_02642,乌金散,PRE,Wujin San,Wujin San,False
PRE_02643,人参固本丸,PRE,Renshenguben Wan,Renshenguben Wan,False
PRE_02644,保元汤,PRE,Baoyuan Tang,Baoyuan Tang,False
PRE_02645,八物汤,PRE,Bawu Tang,Bawu Tang,False
PRE_02646,六味地黄汤,PRE,Liuweidihuang Tang,Liuweidihuang Tang,False
PRE_02647,养阴清肺汤,PRE,Yangyinqingfei Tang,Yangyinqingfei Tang,False
PRE_02648,冲和膏,PRE,Chonghe Gao,Chonghe Gao,False
PRE_02649,凉血地黄汤,PRE,Liangxuedihuang Tang,Liangxuedihuang Tang,False
PRE_02650,加味逍遥散,PRE,Jiaweixiaoyao San,Jiaweixiaoyao San,False
PRE_02651,升阳除湿汤,PRE,Shengyangchushi Tang,Shengyangchushi Tang,False
PRE_02652,参附汤,PRE,Canfu Tang,Canfu Tang,False
PRE_02653,四物消风饮,PRE,Siwuxiaofeng Yin,Siwuxiaofeng Yin,False
PRE_02654,大分清饮,PRE,Dafenqing Yin,Dafenqing Yin,False
PRE_02655,天竺黄散,PRE,Tianzhuhuang San,Tianzhuhuang San,False
PRE_02656,定志丸,PRE,Dingzhi Wan,Dingzhi Wan,False
PRE_02657,宜理中汤,PRE,Yilizhong Tang,Yilizhong Tang,False
PRE_02658,归肾丸,PRE,Guishen Wan,Guishen Wan,False
PRE_02659,惺惺散,PRE,Xingxing San,Xingxing San,False
PRE_02660,柴胡清肝散,PRE,Chaihuqinggan San,Chaihuqinggan San,False
PRE_02661,柴胡清肝汤,PRE,Chaihuqinggan Tang,Chaihuqinggan Tang,False
PRE_02662,桃仁承气汤,PRE,Taorenchengqi Tang,Taorenchengqi Tang,False
PRE_02663,橘皮,PRE,Jupi,Jupi,False
PRE_02664,泽泻散,PRE,Zexie San,Zexie San,False
PRE_02665,海藻玉壶汤,PRE,Haizaoyuhu Tang,Haizaoyuhu Tang,False
PRE_02666,清开灵注射液,PRE,Qingkailingzhusheye,Qingkailingzhusheye,False
PRE_02667,清燥救肺汤,PRE,Qingzaojiufei Tang,Qingzaojiufei Tang,False
PRE_02668,清脾饮,PRE,Qingpi Yin,Qingpi Yin,False
PRE_02669,清骨散,PRE,Qinggu San,Qinggu San,False
PRE_02670,滋阴内托散,PRE,Ziyinneituo San,Ziyinneituo San,False
PRE_02671,牡蛎散,PRE,Muli San,Muli San,False
PRE_02672,生化汤,PRE,Shenghua Tang,Shenghua Tang,False
PRE_02673,白头翁汤,PRE,Baitouweng Tang,Baitouweng Tang,False
PRE_02674,神宝既济丹,PRE,Shenbaojijidan,Shenbaojijidan,False
PRE_02675,缩泉丸,PRE,Suoquan Wan,Suoquan Wan,False
PRE_02676,苓桂术甘汤,PRE,Lingguishugan Tang,Lingguishugan Tang,False
PRE_02677,茵陈蒿汤,PRE,Yinchenhao Tang,Yinchenhao Tang,False
PRE_02678,萆分清饮,PRE,Bifenqing Yin,Bifenqing Yin,False
PRE_02679,葛根汤,PRE,Gegen Tang,Gegen Tang,False
PRE_02680,防己黄芪汤,PRE,Fangjihuangqi Tang,Fangjihuangqi Tang,False
PRE_02681,阳和汤,PRE,Yanghe Tang,Yanghe Tang,False
PRE_02682,雄黄解毒丸,PRE,Xionghuangjiedu Wan,Xionghuangjiedu Wan,False
PRE_02683,鲤鱼汤,PRE,Liyu Tang,Liyu Tang,False
PRE_02684,黄芪固真汤,PRE,Huangqiguzhen Tang,Huangqiguzhen Tang,False
PRE_02685,鼻疳散,PRE,Bigan San,Bigan San,False
PRE_02686,七星剑汤,PRE,Qixingjian Tang,Qixingjian Tang,False
PRE_02687,三才汤,PRE,Sancai Tang,Sancai Tang,False
PRE_02688,丹皮汤,PRE,Danpi Tang,Danpi Tang,False
PRE_02689,乌贼骨一茹丸,PRE,Wuzeiguyiru Wan,Wuzeiguyiru Wan,False
PRE_02690,二冬汤,PRE,Erdong Tang,Erdong Tang,False
PRE_02691,二矾汤,PRE,Erfan Tang,Erfan Tang,False
PRE_02692,五宝丹,PRE,Wubaodan,Wubaodan,False
PRE_02693,仙方活命饮,PRE,Xianfanghuoming Yin,Xianfanghuoming Yin,False
PRE_02694,仲景四逆散,PRE,Zhongjingsini San,Zhongjingsini San,False
PRE_02695,催生汤,PRE,Cuisheng Tang,Cuisheng Tang,False
PRE_02696,八味汤,PRE,Bawei Tang,Bawei Tang,False
PRE_02697,八味顺气散,PRE,Baweishunqi San,Baweishunqi San,False
PRE_02698,六神丸,PRE,Liushen Wan,Liushen Wan,False
PRE_02699,养脾丸,PRE,Yangpi Wan,Yangpi Wan,False
PRE_02700,半夏温肺汤,PRE,Banxiawenfei Tang,Banxiawenfei Tang,False
PRE_02701,参苏饮,PRE,Cansu Yin,Cansu Yin,False
PRE_02702,四圣散,PRE,Sisheng San,Sisheng San,False
PRE_02703,四妙勇安汤,PRE,Simiaoyongan Tang,Simiaoyongan Tang,False
PRE_02704,四逆散,PRE,Sini San,Sini San,False
PRE_02705,四逆汤,PRE,Sini Tang,Sini Tang,False
PRE_02706,四顺散,PRE,Sishun San,Sishun San,False
PRE_02707,四顺清凉饮,PRE,Sishunqingliang Yin,Sishunqingliang Yin,False
PRE_02708,圣愈汤,PRE,Shengyu Tang,Shengyu Tang,False
PRE_02709,大柴胡汤,PRE,Dachaihu Tang,Dachaihu Tang,False
PRE_02710,大秦艽汤,PRE,Daqinjiao Tang,Daqinjiao Tang,False
PRE_02711,大金花丸,PRE,Dajinhua Wan,Dajinhua Wan,False
PRE_02712,天水散,PRE,Tianshui San,Tianshui San,False
PRE_02713,太极膏,PRE,Taiji Gao,Taiji Gao,False
PRE_02714,夺命散,PRE,Duoming San,Duoming San,False
PRE_02715,宣清导浊汤,PRE,Xuanqingdaozhuo Tang,Xuanqingdaozhuo Tang,False
PRE_02716,密蒙花散,PRE,Mimenghua San,Mimenghua San,False
PRE_02717,小乌沉汤,PRE,Xiaowuchen Tang,Xiaowuchen Tang,False
PRE_02718,小蓟饮,PRE,Xiaoji Yin,Xiaoji Yin,False
PRE_02719,少腹逐瘀汤,PRE,Shaofuzhuyu Tang,Shaofuzhuyu Tang,False
PRE_02720,广笔鼠粘汤,PRE,Guangbishuzhan Tang,Guangbishuzhan Tang,False
PRE_02721,愈风汤,PRE,Yufeng Tang,Yufeng Tang,False
PRE_02722,拨云退翳散,PRE,Boyuntuiyi San,Boyuntuiyi San,False
PRE_02723,控涎丹,PRE,Kongxiandan,Kongxiandan,False
PRE_02724,摩风膏,PRE,Mofeng Gao,Mofeng Gao,False
PRE_02725,星香全蝎散,PRE,Xingxiangquanxie San,Xingxiangquanxie San,False
PRE_02726,术附汤,PRE,Shufu Tang,Shufu Tang,False
PRE_02727,栀子柏皮汤,PRE,Zhizibaipi Tang,Zhizibaipi Tang,False
PRE_02728,栀柏汤,PRE,Zhibai Tang,Zhibai Tang,False
PRE_02729,桂姜汤,PRE,Guijiang Tang,Guijiang Tang,False
PRE_02730,梨浆饮,PRE,Lijiang Yin,Lijiang Yin,False
PRE_02731,椒梅汤,PRE,Jiaomei Tang,Jiaomei Tang,False
PRE_02732,消瘰丸,PRE,Xiaoluo Wan,Xiaoluo Wan,False
PRE_02733,清中汤,PRE,Qingzhong Tang,Qingzhong Tang,False
PRE_02734,清凉散,PRE,Qingliang San,Qingliang San,False
PRE_02735,清燥汤,PRE,Qingzao Tang,Qingzao Tang,False
PRE_02736,清肝渗湿汤,PRE,Qingganshenshi Tang,Qingganshenshi Tang,False
PRE_02737,清胃射干汤,PRE,Qingweiyegan Tang,Qingweiyegan Tang,False
PRE_02738,清金汤,PRE,Qingjin Tang,Qingjin Tang,False
PRE_02739,清金解渴汤,PRE,Qingjinjieke Tang,Qingjinjieke Tang,False
PRE_02740,温土毓麟汤,PRE,Wentuyulin Tang,Wentuyulin Tang,False
PRE_02741,滋水清肝饮,PRE,Zishuiqinggan Yin,Zishuiqinggan Yin,False
PRE_02742,滋肾丸,PRE,Zishen Wan,Zishen Wan,False
PRE_02743,滋血润肠丸,PRE,Zixuerunchang Wan,Zixuerunchang Wan,False
PRE_02744,点汤盐,PRE,Diantangyan,Diantangyan,False
PRE_02745,犀黄丸,PRE,Xihuang Wan,Xihuang Wan,False
PRE_02746,玉泉丸,PRE,Yuquan Wan,Yuquan Wan,False
PRE_02747,疏凿饮,PRE,Shuzao Yin,Shuzao Yin,False
PRE_02748,疏风止痛散,PRE,Shufengzhitong San,Shufengzhitong San,False
PRE_02749,疔毒复生汤,PRE,Dingdufusheng Tang,Dingdufusheng Tang,False
PRE_02750,百合固金汤,PRE,Baihegujin Tang,Baihegujin Tang,False
PRE_02751,皂荚丸,PRE,Zaojia Wan,Zaojia Wan,False
PRE_02752,礞石滚痰丸,PRE,Mengshiguntan Wan,Mengshiguntan Wan,False
PRE_02753,祛毒散,PRE,Qudu San,Qudu San,False
PRE_02754,神应养真丹,PRE,Shenyingyangzhendan,Shenyingyangzhendan,False
PRE_02755,紫菀茸汤,PRE,Ziwanrong Tang,Ziwanrong Tang,False
PRE_02756,紫金膏,PRE,Zijin Gao,Zijin Gao,False
PRE_02757,绿豆饮,PRE,Lvdou Yin,Lvdou Yin,False
PRE_02758,聚宝丹,PRE,Jubaodan,Jubaodan,False
PRE_02759,胃疸汤,PRE,Weidan Tang,Weidan Tang,False
PRE_02760,脱花煎,PRE,Tuohuajian,Tuohuajian,False
PRE_02761,膏淋汤,PRE,Gaolin Tang,Gaolin Tang,False
PRE_02762,芦荟丸,PRE,Luhui Wan,Luhui Wan,False
PRE_02763,茵陈术附汤,PRE,Yinchenshufu Tang,Yinchenshufu Tang,False
PRE_02764,获鼻散,PRE,Huobi San,Huobi San,False
PRE_02765,蝉花散,PRE,Chanhua San,Chanhua San,False
PRE_02766,蝉蝎散,PRE,Chanxie San,Chanxie San,False
PRE_02767,补气健脾丸,PRE,Buqijianpi Wan,Buqijianpi Wan,False
PRE_02768,补肺散,PRE,Bufei San,Bufei San,False
PRE_02769,调气散,PRE,Diaoqi San,Diaoqi San,False
PRE_02770,豢龙汤,PRE,Huanlong Tang,Huanlong Tang,False
PRE_02771,达原饮,PRE,Dayuan Yin,Dayuan Yin,False
PRE_02772,通气散坚丸,PRE,Tongqisanjian Wan,Tongqisanjian Wan,False
PRE_02773,酒煎散,PRE,Jiujian San,Jiujian San,False
PRE_02774,金正气散,PRE,Jinzhengqi San,Jinzhengqi San,False
PRE_02775,金液丹,PRE,Jinyedan,Jinyedan,False
PRE_02776,金蟾散,PRE,Jinchan San,Jinchan San,False
PRE_02777,银花解毒汤,PRE,Yinhuajiedu Tang,Yinhuajiedu Tang,False
PRE_02778,镇惊丸,PRE,Zhenjing Wan,Zhenjing Wan,False
PRE_02779,附子理中丸,PRE,Fuzilizhong Wan,Fuzilizhong Wan,False
PRE_02780,降龙丹,PRE,Xianglongdan,Xianglongdan,False
PRE_02781,除风汤,PRE,Chufeng Tang,Chufeng Tang,False
PRE_02782,雄黄散,PRE,Xionghuang San,Xionghuang San,False
PRE_02783,青霞散,PRE,Qingxia San,Qingxia San,False
PRE_02784,香砂枳术丸,PRE,Xiangshazhishu Wan,Xiangshazhishu Wan,False
PRE_02785,麻杏石甘汤,PRE,Maxingshigan Tang,Maxingshigan Tang,False
PRE_02786,黄芩芍药汤,PRE,Huangqinshaoyao Tang,Huangqinshaoyao Tang,False
PRE_02787,黄连消毒饮,PRE,Huanglianxiaodu Yin,Huanglianxiaodu Yin,False
PRE_02788,丁香脾积丸,PRE,Dingxiangpiji Wan,Dingxiangpiji Wan,False
PRE_02789,七福饮,PRE,Qifu Yin,Qifu Yin,False
PRE_02790,三化汤,PRE,Sanhua Tang,Sanhua Tang,False
PRE_02791,三棱散,PRE,Sanleng San,Sanleng San,False
PRE_02792,三甲散,PRE,Sanjia San,Sanjia San,False
PRE_02793,三阴煎,PRE,Sanyinjian,Sanyinjian,False
PRE_02794,三香汤,PRE,Sanxiang Tang,Sanxiang Tang,False
PRE_02795,上清丸,PRE,Shangqing Wan,Shangqing Wan,False
PRE_02796,中满分消丸,PRE,Zhongmanfenxiao Wan,Zhongmanfenxiao Wan,False
PRE_02797,乌头汤,PRE,Wutou Tang,Wutou Tang,False
PRE_02798,乌沉汤,PRE,Wuchen Tang,Wuchen Tang,False
PRE_02799,乌金丸,PRE,Wujin Wan,Wujin Wan,False
PRE_02800,九一丹,PRE,Jiuyidan,Jiuyidan,False
PRE_02801,乳豆丸,PRE,Rudou Wan,Rudou Wan,False
PRE_02802,五子衍宗丸,PRE,Wuziyanzong Wan,Wuziyanzong Wan,False
PRE_02803,五汁饮,PRE,Wuzhi Yin,Wuzhi Yin,False
PRE_02804,五皮散,PRE,Wupi San,Wupi San,False
PRE_02805,五神汤,PRE,Wushen Tang,Wushen Tang,False
PRE_02806,五福饮,PRE,Wufu Yin,Wufu Yin,False
PRE_02807,五膈宽中汤,PRE,Wugekuanzhong Tang,Wugekuanzhong Tang,False
PRE_02808,五虎追风散,PRE,Wuhuzhuifeng San,Wuhuzhuifeng San,False
PRE_02809,人参五味子汤,PRE,Renshenwuweizi Tang,Renshenwuweizi Tang,False
PRE_02810,人参养营汤,PRE,Renshenyangying Tang,Renshenyangying Tang,False
PRE_02811,人参泻心汤,PRE,Renshenxiexin Tang,Renshenxiexin Tang,False
PRE_02812,人参犀角汤,PRE,Renshenxijiao Tang,Renshenxijiao Tang,False
PRE_02813,人参理中汤,PRE,Renshenlizhong Tang,Renshenlizhong Tang,False
PRE_02814,会厌逐瘀汤,PRE,Huiyanzhuyu Tang,Huiyanzhuyu Tang,False
PRE_02815,保生丹,PRE,Baoshengdan,Baoshengdan,False
PRE_02816,保肺丸,PRE,Baofei Wan,Baofei Wan,False
PRE_02817,保金汤,PRE,Baojin Tang,Baojin Tang,False
PRE_02818,催生饮,PRE,Cuisheng Yin,Cuisheng Yin,False
PRE_02819,元霜膏,PRE,Yuanshuang Gao,Yuanshuang Gao,False
PRE_02820,全生活血汤,PRE,Quanshenghuoxue Tang,Quanshenghuoxue Tang,False
PRE_02821,全蝎观音散,PRE,Quanxieguanyin San,Quanxieguanyin San,False
PRE_02822,全鼻散,PRE,Quanbi San,Quanbi San,False
PRE_02823,六味竹叶石膏汤,PRE,Liuweizhuyeshigao Tang,Liuweizhuyeshigao Tang,False
PRE_02824,六和汤,PRE,Liuhe Tang,Liuhe Tang,False
PRE_02825,六神散,PRE,Liushen San,Liushen San,False
PRE_02826,兰香饮子,PRE,Lanxiangyinzi,Lanxiangyinzi,False
PRE_02827,养心汤,PRE,Yangxin Tang,Yangxin Tang,False
PRE_02828,养荣汤,PRE,Yangrong Tang,Yangrong Tang,False
PRE_02829,养金汤,PRE,Yangjin Tang,Yangjin Tang,False
PRE_02830,兼以散结,PRE,Jianyisanjie,Jianyisanjie,False
PRE_02831,内消沃雪汤,PRE,Neixiaowoxue Tang,Neixiaowoxue Tang,False
PRE_02832,凉惊丸,PRE,Liangjing Wan,Liangjing Wan,False
PRE_02833,利惊丸,PRE,Lijing Wan,Lijing Wan,False
PRE_02834,加味二妙散,PRE,Jiaweiermiao San,Jiaweiermiao San,False
PRE_02835,加味修肝散,PRE,Jiaweixiugan San,Jiaweixiugan San,False
PRE_02836,加味归脾汤,PRE,Jiaweiguipi Tang,Jiaweiguipi Tang,False
PRE_02837,加味牛黄散,PRE,Jiaweiniuhuang San,Jiaweiniuhuang San,False
PRE_02838,匀气散,PRE,Yunqi San,Yunqi San,False
PRE_02839,化忡丹,PRE,Huachongdan,Huachongdan,False
PRE_02840,化斑解毒汤,PRE,Huabanjiedu Tang,Huabanjiedu Tang,False
PRE_02841,化癖丸,PRE,Huapi Wan,Huapi Wan,False
PRE_02842,千金托里散,PRE,Qianjintuoli San,Qianjintuoli San,False
PRE_02843,千金豕膏丸,PRE,Qianjinshigao Wan,Qianjinshigao Wan,False
PRE_02844,升带汤,PRE,Shengdai Tang,Shengdai Tang,False
PRE_02845,升阳散火汤,PRE,Shengyangsanhuo Tang,Shengyangsanhuo Tang,False
PRE_02846,半夏厚朴汤,PRE,Banxiahoupo Tang,Banxiahoupo Tang,False
PRE_02847,参术健脾汤,PRE,Canshujianpi Tang,Canshujianpi Tang,False
PRE_02848,参芪补肺汤,PRE,Canqibufei Tang,Canqibufei Tang,False
PRE_02849,参苓琥珀汤,PRE,Canlinghupo Tang,Canlinghupo Tang,False
PRE_02850,参附龙牡救逆汤,PRE,Canfulongmujiuni Tang,Canfulongmujiuni Tang,False
PRE_02851,君子丸,PRE,Junzi Wan,Junzi Wan,False
PRE_02852,君子散,PRE,Junzi San,Junzi San,False
PRE_02853,吴氏三甲散,PRE,Wushisanjia San,Wushisanjia San,False
PRE_02854,吹霞散,PRE,Chuixia San,Chuixia San,False
PRE_02855,味清胃散,PRE,Weiqingwei San,Weiqingwei San,False
PRE_02856,四海舒郁丸,PRE,Sihaishuyu Wan,Sihaishuyu Wan,False
PRE_02857,四阴煎,PRE,Siyinjian,Siyinjian,False
PRE_02858,团参汤,PRE,Tuancan Tang,Tuancan Tang,False
PRE_02859,固真汤,PRE,Guzhen Tang,Guzhen Tang,False
PRE_02860,固经丸,PRE,Gujing Wan,Gujing Wan,False
PRE_02861,固阴煎,PRE,Guyinjian,Guyinjian,False
PRE_02862,坠翳散,PRE,Zhuiyi San,Zhuiyi San,False
PRE_02863,大牛角散,PRE,Daniujiao San,Daniujiao San,False
PRE_02864,大补阴丸,PRE,Dabuyin Wan,Dabuyin Wan,False
PRE_02865,大青龙汤,PRE,Daqinglong Tang,Daqinglong Tang,False
PRE_02866,大顺散,PRE,Dashun San,Dashun San,False
PRE_02867,大黄汤,PRE,Dahuang Tang,Dahuang Tang,False
PRE_02868,大黄牡丹皮汤,PRE,Dahuangmudanpi Tang,Dahuangmudanpi Tang,False
PRE_02869,天仙藤散,PRE,Tianxianteng San,Tianxianteng San,False
PRE_02870,天南星散,PRE,Tiannanxing San,Tiannanxing San,False
PRE_02871,天王补心丹,PRE,Tianwangbuxindan,Tianwangbuxindan,False
PRE_02872,太乙膏,PRE,Taiyi Gao,Taiyi Gao,False
PRE_02873,失笑散,PRE,Shixiao San,Shixiao San,False
PRE_02874,如神断痫丸,PRE,Rushenduanxian Wan,Rushenduanxian Wan,False
PRE_02875,姜术汤,PRE,Jiangshu Tang,Jiangshu Tang,False
PRE_02876,子芩丸,PRE,Ziqin Wan,Ziqin Wan,False
PRE_02877,宁嗽化痰汤,PRE,Ningsouhuatan Tang,Ningsouhuatan Tang,False
PRE_02878,宁神膏,PRE,Ningshen Gao,Ningshen Gao,False
PRE_02879,宁肺桔梗汤,PRE,Ningfeijiegeng Tang,Ningfeijiegeng Tang,False
PRE_02880,宁静汤,PRE,Ningjing Tang,Ningjing Tang,False
PRE_02881,安奠二天汤,PRE,Andianertian Tang,Andianertian Tang,False
PRE_02882,安胃丸,PRE,Anwei Wan,Anwei Wan,False
PRE_02883,定心丸,PRE,Dingxin Wan,Dingxin Wan,False
PRE_02884,定肺丸,PRE,Dingfei Wan,Dingfei Wan,False
PRE_02885,宜胎饮,PRE,Yitai Yin,Yitai Yin,False
PRE_02886,宣阳透伏法,PRE,Xuanyangtoufufa,Xuanyangtoufufa,False
PRE_02887,射干麻黄汤,PRE,Yeganmahuang Tang,Yeganmahuang Tang,False
PRE_02888,小陷胸汤,PRE,Xiaoxianxiong Tang,Xiaoxianxiong Tang,False
PRE_02889,尿频量多,PRE,Niaopinliangduo,Niaopinliangduo,False
PRE_02890,川连,PRE,Chuanlian,Chuanlian,False
PRE_02891,巩堤丸,PRE,Gongdi Wan,Gongdi Wan,False
PRE_02892,平喘固本汤,PRE,Pingchuanguben Tang,Pingchuanguben Tang,False
PRE_02893,平肝开郁止血汤,PRE,Pinggankaiyuzhixue Tang,Pinggankaiyuzhixue Tang,False
PRE_02894,平肝清火汤,PRE,Pingganqinghuo Tang,Pingganqinghuo Tang,False
PRE_02895,当归拈痛散,PRE,Dangguiniantong San,Dangguiniantong San,False
PRE_02896,当归芍药散,PRE,Dangguishaoyao San,Dangguishaoyao San,False
PRE_02897,快脾丸,PRE,Kuaipi Wan,Kuaipi Wan,False
PRE_02898,抵当汤,PRE,Didang Tang,Didang Tang,False
PRE_02899,旋覆代赭汤,PRE,Xuanfudaizhe Tang,Xuanfudaizhe Tang,False
PRE_02900,既济解毒汤,PRE,Jijijiedu Tang,Jijijiedu Tang,False
PRE_02901,木香槟榔丸,PRE,Muxiangbinlang Wan,Muxiangbinlang Wan,False
PRE_02902,朱衣滚痰丸,PRE,Zhuyiguntan Wan,Zhuyiguntan Wan,False
PRE_02903,杏仁滑石汤,PRE,Xingrenhuashi Tang,Xingrenhuashi Tang,False
PRE_02904,来苏膏,PRE,Laisu Gao,Laisu Gao,False
PRE_02905,栀子金花汤,PRE,Zhizijinhua Tang,Zhizijinhua Tang,False
PRE_02906,栀豉汤,PRE,Zhishi Tang,Zhishi Tang,False
PRE_02907,桂枝和营汤,PRE,Guizhiheying Tang,Guizhiheying Tang,False
PRE_02908,桂香散,PRE,Guixiang San,Guixiang San,False
PRE_02909,桃奴散,PRE,Taonu San,Taonu San,False
PRE_02910,桃红四物汤,PRE,Taohongsiwu Tang,Taohongsiwu Tang,False
PRE_02911,桑螵蛸散,PRE,Sangpiaoshao San,Sangpiaoshao San,False
PRE_02912,椒附汤,PRE,Jiaofu Tang,Jiaofu Tang,False
PRE_02913,槐角丸,PRE,Huaijiao Wan,Huaijiao Wan,False
PRE_02914,槟苏散,PRE,Binsu San,Binsu San,False
PRE_02915,正气天香散,PRE,Zhengqitianxiang San,Zhengqitianxiang San,False
PRE_02916,水晶丹,PRE,Shuijingdan,Shuijingdan,False
PRE_02917,水煮金花丸,PRE,Shuizhujinhua Wan,Shuizhujinhua Wan,False
PRE_02918,沆瀣丹,PRE,Hangxiedan,Hangxiedan,False
PRE_02919,沙参麦冬汤,PRE,Shashenmaidong Tang,Shashenmaidong Tang,False
PRE_02920,治单乳蛾,PRE,Zhidanrue,Zhidanrue,False
PRE_02921,治石蛾,PRE,Zhishie,Zhishie,False
