node_id,x,y
HER_01911,-0.2437223187542276,0.0450288829945581
SYM_04402,-0.4487122687068125,0.02502736812670864
HER_01948,-0.2317125489316559,0.11561816416019133
PRE_02495,-0.22166904262225112,0.053500466942978005
HER_02041,-0.39943899441778863,0.050084900518745236
HER_01857,-0.2818747088111427,0.014536950889429912
HER_01855,-0.2841898532248144,0.026537270697433453
HER_01903,-0.2969603198025059,0.06282016593859784
HER_02047,-0.26264861068846934,0.12328631308747418
PRE_02567,-0.3317563265460866,0.13892504156656627
HER_01907,-0.2599817690360691,0.06307060778851072
HER_02068,-0.2487963126073872,0.13694948498233486
EFF_01271,-0.2658953647995899,0.09857228801221733
EFF_01262,-0.3035322690664696,0.043871114190405375
EFF_01351,-0.43690080676384857,0.016969753325844723
EFF_01435,-0.4106740991232572,0.10283373155913639
HER_01910,-0.3025216103811763,0.07177338468874653
HER_01954,-0.3181743101131343,0.1490856818118284
SYM_04831,-0.3883913207695629,0.15101486499685365
CAU_00023,-0.15383825538312076,0.12958996214005122
SYM_04134,-0.2565854890979552,0.14654489444846175
PRE_02484,-0.3257353374395275,0.05783855969260892
HER_01930,-0.26672906087058784,-0.0050215975875845505
HER_01880,-0.2809608347021877,-0.030921286889975405
HER_01873,-0.283063812335881,0.009417367506074867
HER_01898,-0.2701058441244189,-0.007811676391055738
PRE_02513,-0.2392331587151379,-0.059948014627324915
PRE_02622,-0.38651788467274895,-0.05322921601803388
EFF_01367,-0.33225205981381767,-0.15829501830751289
PRE_02990,-0.2596077645650125,0.17319176758751842
HER_01876,-0.22333502420489976,0.04337138619834639
HER_01912,-0.24363433054430428,0.015703737137930256
HER_01915,-0.23565863946006652,0.041883882547411405
HER_01864,-0.26714343709902655,0.02872102140656638
PRE_02582,-0.3345636459197623,-0.16504020776759412
HER_01978,-0.2555682946768515,-0.028441209080247633
HER_02049,-0.469090986231808,-0.2756616101569075
HER_02002,-0.3824210629227313,-0.33716219026346134
EFF_01346,-0.26632153632390737,0.14449621748825553
HER_01862,-0.263349981987286,0.024861231776633064
EFF_01382,-0.36733234023092126,-0.5986830278909301
HER_01921,-0.34456380374489504,-0.014901128369356993
EFF_01339,-0.46144289973509117,0.12310311829806762
HER_01991,-0.47049948650982426,0.15900572991997927
HER_01872,-0.2560081635765285,0.041787138809637546
SYM_04388,-0.2937657713563456,0.14006678129685135
CAU_00089,0.03529032269557129,-0.06794441423376092
SYM_04495,0.08764820456935654,0.1576466615354886
CAU_00082,-0.009728210861808646,0.16530212747406675
EFF_01378,-0.4256766383794905,0.18078004517337712
EFF_01356,-0.394786497974651,-0.0411826336297197
EFF_01285,-0.37025813316662176,0.12500323838335753
HER_01990,-0.2765411930301636,0.10723603797627046
HER_01919,-0.2853175157689965,0.04064448784010248
EFF_01410,-0.6168209595479999,-0.007986636328960421
SYM_03606,-0.18618268906365817,0.05213567578032625
HER_01986,-0.26567053844692956,0.09598786104645488
SYM_05106,-0.41957111896435834,0.20455522117524677
SYM_04429,-0.49406729724030474,-0.04433889423120001
PRE_02526,-0.4891613302237806,-0.057404842535690365
HER_01868,-0.2785885377039793,0.01708204717498539
HER_01942,-0.5169755743314274,-0.05327343672054179
HER_01893,-0.27517417836738445,-0.01618342166673324
EFF_01366,-0.45759075640780894,-0.07120750734740905
EFF_01454,-0.5033762591417762,0.12347409487480615
HER_01900,-0.2423494128967253,0.016190906626633916
HER_01879,-0.2562364085791606,0.03232471830202867
EFF_01439,-0.5118712850550071,-0.20716459727164666
PRE_02667,-0.3804165279156173,0.2722649743254621
HER_01928,-0.3529712871399869,0.13595983604258113
HER_01997,-0.5144701211048263,0.5150354163113214
HER_02286,-0.49486521123042054,0.523459141469406
PRE_02528,-0.32480085965874583,0.012770309621715617
PRE_02644,-0.3819499449867953,0.14508137905066773
PRE_02481,-0.29925695303976807,0.04900374844538095
HER_01884,-0.27449043540116996,0.02899628657535608
PRE_02535,-0.3621603362339453,0.022321695281862085
EFF_01448,-0.31174136126487534,0.22670498991170387
EFF_01291,-0.3508804238926902,-0.02831541820446535
EFF_01315,-0.3271813475246917,-0.06393679571847181
HER_01965,-0.22488676014131065,0.1419492884593332
EFF_01359,-0.41407717513108677,-0.05310429406979106
PRE_03003,-0.27271212903657543,0.16486035825504042
HER_02060,-0.20665555340693678,0.19532324210098848
HER_01971,-0.42211578629713536,0.1485599303618259
PRE_02533,-0.32357750289192944,0.1731474884087953
PRE_02493,-0.30987632215345895,0.07022187582335535
PRE_02492,-0.32404024032849366,0.06395825839509729
PRE_02509,-0.29924252849938815,0.15834713145311
EFF_01397,-0.32798633447086883,0.1739096017091515
